word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
:mechanical,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:operation,0,2,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0
:minimum,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
:variation,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:performed,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
:goal,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
:removed,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:reserved,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:variety,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
:initiative,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:boring,0,1,2,0,0,0,0,1,0,0,1,5,1,0,0,0,0
:depressing,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:agriculture,0,4,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
:taking,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
:submit,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
:monotony,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0
:tedium,0,1,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0
:diminish,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,1
:risk,0,1,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0
:starvation,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
:ancestral,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:occupations,0,1,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0
:amusement,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
:entered,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
:period,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0
:meanness,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
:madness,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:freed,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
:beneficent,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
:sentitmentalists,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:contact,0,2,1,0,0,0,0,0,0,2,0,3,3,0,0,0,0
:soil,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
:ripe,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
:wisdom,0,1,1,1,0,1,1,1,0,2,0,1,1,0,1,0,0
:hardy,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
:philosophic,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
:peasants,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:countryside,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:towns,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
:escape,0,2,2,4,0,0,1,0,0,0,3,3,2,0,0,0,2
:slavery,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
:wind,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:weather,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:solitude,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:winter,0,1,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0
:evenings,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
:reliable,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
:atmosphere,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:factory,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:cinema,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:companionship,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
:cooperation,0,1,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0
:industry,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:numbers,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
:thinking,0,1,0,0,0,1,0,1,0,1,1,0,3,2,0,2,3
:revolutionaries,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:socialists,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
:nationalists,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
:oppressed,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:thinkng,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:humbler,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:believed,0,2,0,0,1,1,0,1,0,2,0,0,0,1,2,1,0
:english,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
:ten,0,1,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0
:tribes,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:invariably,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
:ephraim,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:manasseh,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:suggesting,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0
:creed,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
:false,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
:urge,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
:exclusively,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:nuts,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
:observation,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:goes,0,1,1,0,1,0,0,1,0,0,1,1,1,2,3,0,1
:ensures,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:perfect,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
:easy,0,1,0,2,2,0,1,1,0,2,0,0,2,0,1,1,1
:fantastic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
:occupation,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
:theitr,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:leisure,0,1,0,0,0,1,1,0,0,0,4,0,1,0,0,0,0
:antidote,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:obscure,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
:hobby,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:living,0,1,2,0,1,0,0,3,1,1,1,3,1,0,0,1,2
:mathematicians,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:divides,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:equally,0,1,2,2,2,0,0,1,0,1,0,0,0,3,0,1,0
:stamp,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
:ollecting,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:imagine,0,1,1,0,0,1,0,0,0,0,1,4,0,4,1,4,1
:affords,0,2,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0
:consolation,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
:progress,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
:difficulty,0,1,0,0,2,0,0,0,1,0,0,1,0,1,0,0,0
:proving,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:propositions,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:sorrow,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
:colllecting,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:collected,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:vast,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
:field,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
:ecstasy,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
:opens,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:imagination,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
:snuff,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:boxes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:roman,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
:coins,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:arrow,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:heads,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:flint,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:implements,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:boyhood,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:grown,0,1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,1
:mistake,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
:valued,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0
:collect,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
:rivers,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
:gone,0,1,0,0,1,1,0,0,0,2,0,0,0,1,1,1,0
:volga,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:yangtse,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:regret,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
:amazon,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:orinoco,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:ashamed,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:passionate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
:baseball,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
:fan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:turns,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
:newspaper,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
:avidity,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:radio,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:keenest,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:thrills,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:meeting,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:america,0,1,0,0,1,1,0,0,0,0,5,1,1,0,0,0,1
:filled,0,1,0,1,1,1,0,0,0,0,1,2,0,0,1,1,0
:melancholy,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
:happened,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
:crucial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:coming,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
:forgot,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
:literature,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
:sorrows,0,1,0,0,0,0,1,0,1,3,0,0,1,0,0,0,0
:sublunary,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:yelled,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:favourites,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:victory,0,1,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0
:ever,0,1,0,0,2,2,0,0,0,2,1,3,2,3,2,1,2
:incident,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
:depressed,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:characters,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:fads,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:hobbies,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:fundamental,0,2,0,4,1,1,0,2,0,0,0,0,0,0,2,0,0
:forgetting,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:faced,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
:called,0,1,0,2,2,0,2,3,0,0,0,2,1,0,6,0,1
:friendly,0,7,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
:affectionateness,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:grasping,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
:possessive,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
:seeking,0,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0
:emphatic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
:response,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
:likes,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0
:iudividual,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:traits,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:afford,0,2,0,0,1,0,2,0,1,0,0,1,0,0,0,0,1
:brought,0,1,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0
:desiring,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
:acquire,0,1,0,2,4,0,3,0,0,0,0,0,0,2,0,0,2
:enthusiastic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:admiration,0,1,0,3,1,0,0,0,1,1,0,0,0,2,2,0,0
:attitude,0,3,3,1,5,0,0,1,1,3,0,0,0,0,2,4,3
:recipient,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:reciprocal,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
:kindness,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
:slight,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
:satisfy,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
:soured,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:ingratitude,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
:seldom,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0
:idiosyncrasies,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
:nerves,0,1,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0
:exasperation,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:gentle,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:effort,0,2,0,1,2,0,0,28,1,2,0,1,3,0,0,0,0
:struggles,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:hiimelf,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:companion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:tbis,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:turn,0,1,1,0,2,0,2,0,0,1,0,0,1,1,0,2,0
:increase,0,1,0,0,1,1,1,0,0,0,0,0,0,3,1,0,3
:idea,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2
:sacrifice,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
:duty,0,2,2,0,4,0,0,0,0,0,2,0,0,0,1,0,0
:useful,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0
:offensive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:personal,0,3,1,0,1,0,2,6,0,1,0,0,0,0,1,0,0
:liked,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
:patient,0,1,0,0,0,0,0,1,1,0,0,0,2,0,1,2,0
:resignation,0,1,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
:spontaneously,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
:spoke,0,1,0,0,0,0,0,1,0,0,0,1,4,1,0,0,0
:last,0,1,4,0,1,1,0,0,1,0,2,3,2,1,2,0,0
:paragraph,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:call,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
:phrase,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
:forced,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
:analogous,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
:friendliness,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
:geologist,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:rocks,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:archaeologist,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:ruins,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:iuterest,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:societies,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
:hostile,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
:facts,0,1,0,0,1,0,3,1,2,0,0,0,0,0,0,4,0
:habitats,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:spiders,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:wished,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:derives,0,1,0,0,0,2,0,0,0,0,1,0,1,1,0,1,0
:impersonal,0,2,1,1,1,0,14,2,0,0,0,0,0,0,0,0,0
:valuable,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
:ingredient,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
:everyday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
:limited,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
:bound,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0
:entirely,0,1,2,1,2,1,1,0,0,1,1,0,0,0,2,0,2
:give,0,1,0,2,4,0,0,0,1,4,2,2,4,0,5,2,4
:surest,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:worries,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
:council,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:trent,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:stars,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:returns,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
:excursion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:poise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
:calm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:enable,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
:deal,0,1,2,1,3,3,1,1,1,3,1,2,4,3,1,1,2
:meantime,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
:secret,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0
:wide,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
:reactions,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:preliminary,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
:possibilities,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:expanded,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:subsequent,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
:chapters,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
:suggestions,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
:ways,0,1,2,0,2,0,0,2,0,0,0,0,1,1,3,1,3
:escaping,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
:11,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:distinctive,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:namely,0,0,2,1,4,3,1,0,0,1,0,0,1,2,1,2,2
:meant,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:behave,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
:sit,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
:meal,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
:bore,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
:matter,0,0,4,1,3,1,0,3,1,3,4,2,9,1,3,2,7
:excellent,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
:eaten,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
:hunger,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0
:raging,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:passion,0,0,4,0,0,0,0,0,0,0,0,0,0,6,2,0,0
:meals,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0
:conventional,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,7
:occurrences,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:dictated,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:fashions,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:tiresome,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:invalids,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:doctor,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
:told,0,0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,1
:little,0,0,1,2,4,1,5,3,0,1,2,3,2,1,1,0,0
:nourishment,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:keep,0,0,2,0,3,1,1,0,0,0,0,1,1,0,0,2,1
:epicures,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:start,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:hopefully,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:cooked,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
:gormandisers,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:fall,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0
:eager,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:rapacity,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
:plethoric,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:stertorous,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:finally,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:sound,0,0,1,0,0,0,0,0,0,0,0,1,4,0,1,0,0
:glad,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
:stop,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
:set,0,0,3,1,1,0,1,0,1,1,0,0,0,0,1,2,6
:feast,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:attitudes,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
:offers,0,0,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0
:corresponds,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
:eaters,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:iife,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:bored,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0
:victim,0,0,1,1,0,0,0,0,0,0,2,1,0,1,0,4,1
:byronic,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0
:invalid,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
:eats,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:corresporids,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:ascetic,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
:gormandiser,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:voluptuary,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:epicure,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:fastidious,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:condemns,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:half,0,0,1,0,0,0,0,1,0,0,0,2,1,0,2,0,0
:unaesthetic,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:oddly,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:exception,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
:contempt,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
:healthy,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
:vulgar,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
:hungry,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:spectacles,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:surprising,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:experiences,0,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0
:disillusionment,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
:look,0,0,2,1,1,0,0,0,0,0,0,2,0,1,1,0,0
:despise,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
:souls,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2
:sympathy,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,3
:outlook,0,0,1,0,2,0,2,0,0,3,1,0,0,0,0,1,4
:disenchantment,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:malady,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
:render,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:inevitable,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
:none,0,0,2,0,3,0,0,0,1,2,0,0,3,2,0,0,0
:soon,0,0,1,0,5,0,0,0,1,0,1,0,1,2,0,0,3
:regarded,0,0,2,0,0,1,0,0,0,2,0,1,1,1,1,0,0
:strawberries,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:abstract,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
:proof,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0
:dislikes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:enjoyable,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
:better,0,0,2,3,5,0,4,3,0,3,1,1,1,4,5,4,1
:adapted,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0
:instance,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
:watching,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:fcotball,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:opportunities,0,0,3,0,0,1,1,0,1,0,0,0,0,1,0,0,0
:frequent,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0
:watchiug,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:football,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:fate,0,0,2,0,0,0,3,1,0,0,0,1,1,0,1,0,1
:loses,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
:back,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
:short,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0
